"order_id";"order_date";"region";"city";"product_name";"category";"quantity";"unit_price";"total_revenue";"customer_id";"sales_channel"
"UK-2026-104221";"2026-06-09";"West";"Mumbai";"Cotton Bedsheet Set";"Home & Kitchen";2;1371;"2742";"CUST-95347";"Website"
"UK-2026-103518";"2026-05-30";"North";"Delhi";"Silk Saree";"Fashion";1;3444;"3444";"CUST-49499";"Marketplace"
"UK-2026-103715";"2026-05-25";"North";"Noida";"Mirrorless Camera Lite";"Electronics";2;29587;"59174";"CUST-58730";"Marketplace"
"UK-2026-100961";"2026-02-08";"East";"Kolkata";"Electric Kettle 1.5L";"Home & Kitchen";1;1062;"1062";"CUST-57712";"App"
"UK-2026-104647";"2026-06-01";"South";"Hyderabad";"Power Bank 20000mAh";"Electronics";1;1717;"1717";"CUST-35414";"App"
"UK-2026-100472";"2026-01-18";"South";"Bengaluru";"Air Fryer 5L";"Home & Kitchen";1;5665;"5665";"CUST-62212";"Website"
"UK-2026-100681";"2026-01-18";"South";"Chennai";"Sunscreen SPF50";"Beauty";1;555;"555";"CUST-40454";"Website"
"UK-2026-100413";"2026-01-29";"North";"Gurugram";"Robot Vacuum R7";"Home & Kitchen";1;18300;"18300";"CUST-52349";"Marketplace"
"UK-2026-102856";"2026-04-02";"South";"Chennai";"Bluetooth Speaker Mini";"Electronics";1;1565;"1565";"CUST-22637";"Marketplace"
"UK-2026-101798";"2026-03-12";"South";"Hyderabad";"Ethnic Dupatta";"Fashion";1;479;"479";"CUST-65379";"App"
"UK-2026-100148";"2026-01-23";"Central";"Indore";"Vitamin C Serum";"Beauty";1;682;"682";"CUST-87694";"Website"
"UK-2026-101923";"2026-03-10";"South";"Hyderabad";"Cotton Bedsheet Set";"Home & Kitchen";4;1403;"5612";"CUST-79537";"App"
"UK-2026-100615";"2026-01-08";"West";"Ahmedabad";"Sunscreen SPF50";"Beauty";2;576;"1152";"CUST-55772";"Website"
"UK-2026-102077";"2026-03-24";"North";"Gurugram";"Yoga Mat Pro";"Sports";1;1199;"1199";"CUST-43444";"App"
"UK-2026-100783";"2026-02-05";"South";"Madras";"Leather Wallet";"Fashion";1;910;"910";"CUST-18893";"Website"
"UK-2026-103504";"2026-05-12";"West";"Pune";"Smart Watch X2";"Electronics";2;4368;"8736";"CUST-52247";"App"
"UK-2026-100972";"2026-02-12";"North";"Noida";"POWER BANK 20000MAH";"Electronics";1;1866;"1866";"CUST-28199";"App"
"UK-2026-104267";"2026-06-03";"Central";"Bhopal";"Face Wash Combo";"Beauty";2;469;"938";"CUST-76651";"Website"
"UK-2026-101722";"2026-03-10";"West";"Pune";"Formal Shirt";"Fashion";1;1072;"1072";"CUST-35792";"Website"
"UK-2026-104458";"2026-06-11";"North";"Gurugram";"Adjustable Dumbbells 15kg";"Sports";2;4973;"9946";"CUST-41204";"Website"
"UK-2026-101720";"2026-03-21";"Central";"Raipur";"Power Bank 20000mAh";"Electronics";2;1804;"3608";"CUST-98462";"Marketplace"
"UK-2026-104338";"2026-06-30";"West";"Pune";"Leather Wallet";"Fashion";3;875;"2625";"CUST-47640";"App"
"UK-2026-100692";"2026-01-29";"North";"Delhi";"Badminton Racket Set";"Sports";2;2546;"5092";"CUST-62319";"Marketplace"
"UK-2026-100462";"2026-01-12";"North";"New Delhi";"Denim Jacket";"Fashion";4;2159;"8636";"CUST-10893";"Website"
"UK-2026-101092";"2026-02-18";"South";"Hyderabad";"Face Wash Combo";"Beauty";1;468;"468";"CUST-64993";"Website"
"UK-2026-104265";"2026-06-15";"East";"Kolkata";"Badminton Racket Set";"Sports";1;2507;"2507";"CUST-61336";"App"
"UK-2026-102718";"2026-04-08";"North";"Chandigarh";"Slim Fit Jeans";"Fashion";1;1634;"1634";"CUST-25762";"Marketplace"
"UK-2026-104207";"2026-06-24";"North";"Chandigarh";"Slim Fit Jeans";"Fashion";1;1614;"1614";"CUST-80218";"App"
"UK-2026-101141";"2026-02-16";"East";"Bhubaneswar";"Modern Wall Clock";"Home & Kitchen";2;766;"1532";"CUST-14485";"App"
"UK-2026-104139";"2026-06-23";"South";"Kochi";"Leather Wallet";"Fashion";2;888;"1776";"CUST-95553";"App"
"UK-2026-103649";"2026-05-28";"South";"Chennai";"Dinner Set 24pc";"Home & Kitchen";1;2485;"2485";"CUST-82084";"App"
"UK-2026-104272";"2026-06-02";"North";"Noida";"Noise-Cancelling Headphones";"Electronics";1;9193;"9193";"CUST-72559";"Marketplace"
"UK-2026-102097";"2026-03-22";"South";"Chennai";"Non-Stick Cookware Set";"Home & Kitchen";1;3033;"3033";"CUST-13180";"App"
"UK-2026-101099";"2026-02-20";"East";"Patna";"Smart Watch X2";"Electronics";1;4396;"4396";"CUST-68052";"App"
"UK-2026-102980";"2026-04-01";"West";"Pune";"Cotton Bedsheet Set";"Home & Kitchen";1;1342;"1342";"CUST-75130";"App"
"UK-2026-101563";"2026-03-26";"Central";"Raipur";"Vitamin C Serum";"Beauty";2;671;"1342";"CUST-75686";"Website"
"UK-2026-100137";"2026-01-24";"West";"Mumbai";"Eau de Parfum 100ml";"Beauty";4;1947;"7788";"CUST-21003";"App"
"UK-2026-102028";"2026-03-14";"West";"Surat";"Ultrabook Air 14";"Electronics";1;30876;"30876";"CUST-90070";"Website"
"UK-2026-100485";"2026-01-25";"South";"Chennai";"Silk Saree";"Fashion";1;3595;"3595";"CUST-43365";"Marketplace"
"UK-2026-100639";"2026-01-29";"North";"Delhi";"Cricket Bat English Willow";"Sports";1;9122;"9122";"CUST-40261";"App"
"UK-2026-100732";"2026-02-07";"East";"Guwahati";"Modern Wall Clock";"Home & Kitchen";1;783;"783";"CUST-92072";"Website"
"UK-2026-100253";"2026-01-12";"Central";"Raipur";"Air Fryer 5L";"Home & Kitchen";1;5259;"5259";"CUST-54393";"App"
"UK-2026-103594";"2026-05-28";"South";"Kochi";"Dinner Set 24pc";"Home & Kitchen";2;2416;"4832";"CUST-43904";"App"
"UK-2026-102094";"2026-03-27";"North";"Delhi";"Noise-Cancelling Headphones";"Electronics";1;9212;"9212";"CUST-48329";"App"
"UK-2026-103790";"2026-05-15";"South";"Chennai";"Formal Shirt";"Fashion";1;1107;"1107";"CUST-96302";"App"
"UK-2026-102625";"2026-04-23";"Central";"Bhopal";"Leather Wallet";"Fashion";1;919;"919";"CUST-42363";"Website"
"UK-2026-102374";"2026-04-09";"South";"Chennai";"Denim Jacket";"Fashion";1;2097;"2097";"CUST-76098";"App"
"UK-2026-104711";"2026-06-25";"West";"Surat";"Foldable Treadmill T2";"Sports";1;25556;"25556";"CUST-14722";"App"
"UK-2026-101654";"2026-03-17";"South";"Chennai";"Ionic Hair Dryer";"Beauty";1;1971;"1971";"CUST-71066";"Website"
"UK-2026-103989";"2026-05-29";"Central";"Bhopal";"Silk Saree";"Fashion";2;3589;"7178";"CUST-21324";"App"
"UK-2026-101666";"2026-03-06";"West";"Pune";"Ultrabook Air 14";"Electronics";1;29931;"29931";"CUST-79669";"Website"
"UK-2026-101684";"2026-03-29";"East";"Bhubaneswar";"Foldable Treadmill T2";"Sports";1;26064;"26064";"CUST-68168";"Website"
"UK-2026-101454";"2026-03-07";"North";"Noida";"Yoga Mat Pro";"Sports";1;1177;"1177";"CUST-48248";"App"
"UK-2026-101062";"2026-02-27";"East";"Patna";"Air Fryer 5L";"Home & Kitchen";1;5580;"5580";"CUST-49664";"App"
"UK-2026-104430";"2026-06-10";"North";"Noida";"Running Sneakers";"Fashion";2;2753;"5506";"CUST-41249";"App"
"UK-2026-102243";"2026-04-05";"South";"Bengaluru";"Cotton Bedsheet Set";"Home & Kitchen";1;1457;"1457";"CUST-85723";"App"
"UK-2026-101017";"2026-02-17";"South";"Chennai";"Vitamin C Serum";"Beauty";2;715;"1430";"CUST-38961";"Website"
"UK-2026-100447";"2026-01-03";"East";"Bhubaneswar";"Vitamin C Serum";"Beauty";1;705;"705";"CUST-66102";"App"
"UK-2026-102949";"2026-04-30";"South";"Kochi";"Football Size 5";"Sports";2;934;"1868";"CUST-72782";"Website"
"UK-2026-101256";"2026-02-17";"North";"Delhi";"Wireless Earbuds Pro";"Electronics";1;3113;"3113";"CUST-30596";"App"
"UK-2026-103596";"2026-05-31";"West";"Pune";"Badminton Racket Set";"Sports";1;2375;"2375";"CUST-79743";"Marketplace"
"UK-2026-102044";"2026-03-24";"North";"Delhi";"Vitamin C Serum";"Beauty";1;693;"693";"CUST-72464";"Website"
"UK-2026-100246";"2026-01-09";"North";"Gurugram";"Wireless Earbuds Pro";"Electronics";1;2928;"2928";"CUST-43399";"Website"
"UK-2026-101348";"2026-02-16";"South";"Hyderabad";"Vitamin C Serum";"Beauty";1;712;"712";"CUST-63303";"Marketplace"
"UK-2026-104396";"2026-06-14";"South";"Kochi";"Electric Kettle 1.5L";"Home & Kitchen";1;1067;"1067";"CUST-61588";"App"
"UK-2026-103576";"2026-05-13";"East";"Patna";"Bluetooth Speaker Mini";"Electronics";1;1524;"1524";"CUST-16792";"App"
"UK-2026-104278";"2026-06-20";"Central";"Bhopal";"Adjustable Dumbbells 15kg";"Sports";1;5105;"5105";"CUST-83782";"Website"
"UK-2026-101102";"2026-02-10";"South";"Kochi";"Formal Shirt";"Fashion";1;1142;"1142";"CUST-12710";"App"
"UK-2026-100501";"2026-01-31";"West";"Surat";"Mixer Grinder 750W";"Home & Kitchen";1;3312;"3312";"CUST-58718";"Website"
"UK-2026-101293";"2026-02-24";"East";"Guwahati";"Running Sneakers";"Fashion";1;2802;"2802";"CUST-42565";"App"
"UK-2026-100425";"2026-01-24";"South";"Bengaluru";"Sunscreen SPF50";"Beauty";1;548;"548";"CUST-19714";"Website"
"UK-2026-101318";"2026-02-05";"South";"Hyderabad";"Cotton Bedsheet Set";"Home & Kitchen";1;1387;"1387";"CUST-11501";"App"
"UK-2026-103348";"2026-05-03";"North";"Noida";"Electric Kettle 1.5L";"Home & Kitchen";1;1112;"1112";"CUST-25900";"Marketplace"
"UK-2026-103713";"2026-05-11";"South";"Bengaluru";"Silk Saree";"Fashion";1;3530;"3530";"CUST-10255";"Website"
"UK-2026-104710";"2026-06-01";"West";"Mumbai";"Formal Shirt";"Fashion";1;1139;"1139";"CUST-34935";"App"
"UK-2026-103182";"2026-05-30";"South";"Cochin";"Power Bank 20000mAh";"Electronics";1;1824;"1824";"CUST-78927";"Marketplace"
"UK-2026-102156";"2026-03-08";"North";"Gurugram";"Silk Saree";"Fashion";2;3576;"7152";"CUST-41238";"App"
"UK-2026-100477";"2026-01-08";"West";"Pune";"Ultrabook Air 14";"Electronics";1;31353;"31353";"CUST-21267";"Marketplace"
"UK-2026-103898";"2026-05-20";"Central";"Nagpur";"Power Bank 20000mAh";"Electronics";1;1719;"1719";"CUST-49225";"Marketplace"
"UK-2026-100321";"2026-01-12";"South";"Hyderabad";"43-inch Smart TV";"Electronics";1;24749;"24749";"CUST-10350";"App"
"UK-2026-101567";"2026-03-14";"East";"Guwahati";"Denim Jacket";"Fashion";1;2136;"2136";"CUST-20355";"App"
"UK-2026-102564";"2026-04-15";"North";"Chandigarh";"Cycling Helmet";"Sports";1;1666;"1666";"CUST-21621";"Website"
"UK-2026-104363";"2026-06-01";"Central";"Raipur";"Matte Lipstick Set";"Beauty";1;918;"918";"CUST-33931";"App"
"UK-2026-101393";"2026-02-16";"East";"Kolkata";"Ultrabook Air 14";"Electronics";1;30402;"30402";"CUST-23395";"Website"
"UK-2026-100331";"2026-01-20";"North";"Delhi";"Smart Watch X2";"Electronics";1;4530;"4530";"CUST-16451";"Website"
"UK-2026-101116";"2026-02-06";"Central";"Raipur";"Non-Stick Cookware Set";"Home & Kitchen";1;2863;"2863";"CUST-25074";"Website"
"UK-2026-103672";"2026-05-31";"West";"Ahmedabad";"Running Sneakers";"Fashion";1;2809;"2809";"CUST-33810";"Website"
"UK-2026-101299";"2026-02-09";"North";"Delhi";"43-inch Smart TV";"Electronics";3;24879;"74637";"CUST-45291";"Marketplace"
"UK-2026-100772";"2026-02-27";"East";"Guwahati";"gym gloves";"Sports";2;495;"990";"CUST-23664";"App"
"UK-2026-101436";"2026-02-21";"Central";"Nagpur";"Wireless Earbuds Pro";"Electronics";1;3053;"3053";"CUST-75001";"App"
"UK-2026-104413";"2026-06-21";"North";"Chandigarh";"Beard Grooming Kit";"Beauty";2;1014;"2028";"CUST-59289";"Website"
"UK-2026-103432";"2026-05-07";"South";"Hyderabad";"Cycling Helmet";"Sports";1;1541;"1541";"CUST-33016";"App"
"UK-2026-103974";"2026-05-08";"South";"Cochin";"Adjustable Dumbbells 15kg";"Sports";1;5017;"5017";"CUST-49105";"Marketplace"
"UK-2026-101236";"2026-02-25";"South";"Hyderabad";"Eau de Parfum 100ml";"Beauty";2;2065;"4130";"CUST-26150";"App"
"UK-2026-104685";"2026-06-08";"Central";"Indore";"43-inch Smart TV";"Electronics";2;25610;"51220";"CUST-31240";"App"
"UK-2026-100436";"2026-01-20";"South";"Hyderabad";"Ionic Hair Dryer";"Beauty";2;1847;"3694";"CUST-64971";"App"
"UK-2026-100785";"2026-02-05";"South";"Kochi";"Mirrorless Camera Lite";"Electronics";1;29748;"29748";"CUST-18417";"App"
"UK-2026-103662";"2026-05-21";"West";"Mumbai";"Foldable Treadmill T2";"Sports";2;24755;"49510";"CUST-75686";"Marketplace"
"UK-2026-103915";"2026-05-09";"East";"Bhubaneswar";"Silk Saree";"Fashion";1;3649;"3649";"CUST-99557";"Website"
"UK-2026-104722";"2026-06-07";"West";"Mumbai";"Badminton Racket Set";"Sports";1;2509;"2509";"CUST-63156";"App"
"UK-2026-102106";"2026-03-09";"South";"Kochi";"Wireless Earbuds Pro";"Electronics";1;2982;"2982";"CUST-86096";"Marketplace"
"UK-2026-100056";"2026-01-01";"South";"Kochi";"Mirrorless Camera Lite";"Electronics";1;30211;"30211";"CUST-50609";"App"
"UK-2026-104954";"2026-06-13";"North";"Noida";"Robot Vacuum R7";"Home & Kitchen";1;19618;"19618";"CUST-22818";"Website"
"UK-2026-103197";"2026-05-26";"South";"Chennai";"Robot Vacuum R7";"Home & Kitchen";1;18473;"18473";"CUST-39071";"App"
"UK-2026-100302";"2026-01-08";"South";"Bengaluru";"Cricket Bat English Willow";"Sports";1;9276;"9276";"CUST-76499";"App"
"UK-2026-100454";"2026-01-12";"East";"Guwahati";"Ultrabook Air 14";"Electronics";2;30580;"61160";"CUST-25530";"Website"
"UK-2026-103366";"2026-05-31";"North";"Delhi";"Formal Shirt";"Fashion";1;1060;"1060";"CUST-47906";"App"
"UK-2026-100632";"2026-01-20";"West";"Ahmedabad";"Electric Kettle 1.5L";"Home & Kitchen";1;1149;"1149";"CUST-26905";"App"
"UK-2026-102979";"2026-04-02";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";2;29257;"58514";"CUST-65721";"App"
"UK-2026-102639";"2026-04-12";"West";"Mumbai";"Ultrabook Air 14";"Electronics";1;29798;"29798";"CUST-87421";"Marketplace"
"UK-2026-103223";"2026-05-31";"Central";"Bhopal";"Smart Watch X2";"Electronics";1;4460;"4460";"CUST-14031";"Marketplace"
"UK-2026-101569";"2026-03-15";"North";"Chandigarh";"Matte Lipstick Set";"Beauty";2;923;"1846";"CUST-59879";"Website"
"UK-2026-100478";"2026-01-16";"South";"Madras";"Air Fryer 5L";"Home & Kitchen";3;5499;"16497";"CUST-50609";"Marketplace"
"UK-2026-102545";"2026-04-23";"West";"Mumbai";"Leather Wallet";"Fashion";1;870;"870";"CUST-69398";"App"
"UK-2026-103671";"2026-05-11";"West";"Pune";"Electric Kettle 1.5L";"Home & Kitchen";2;1087;"2174";"CUST-64247";"Website"
"UK-2026-102263";"2026-04-02";"West";"Ahmedabad";"Vitamin C Serum";"Beauty";1;667;"667";"CUST-18006";"Website"
"UK-2026-104650";"2026-06-14";"South";"Bengaluru";"43-inch Smart TV";"Electronics";1;26782;"26782";"CUST-91140";"Website"
"UK-2026-104720";"2026-06-19";"North";"Delhi";"Ultrabook Air 14";"Electronics";2;30768;"61536";"CUST-51207";"Marketplace"
"UK-2026-100214";"2026-01-28";"South";"Bengaluru";"Bluetooth Speaker Mini";"Electronics";1;1557;"1557";"CUST-63925";"Marketplace"
"UK-2026-101878";"2026-03-02";"South";"Hyderabad";"Dinner Set 24pc";"Home & Kitchen";2;2411;"4822";"CUST-52397";"Marketplace"
"UK-2026-103331";"2026-05-28";"East";"Guwahati";"Dinner Set 24pc";"Home & Kitchen";1;2462;"2462";"CUST-38364";"App"
"UK-2026-101715";"2026-03-12";"West";"Pune";"43-inch Smart TV";"Electronics";1;25636;"25636";"CUST-74153";"Website"
"UK-2026-103161";"2026-05-03";"Central";"Nagpur";"Face Wash Combo";"Beauty";1;431;"431";"CUST-98437";"App"
"UK-2026-104805";"2026-06-04";"East";"Bhubaneswar";"Power Bank 20000mAh";"Electronics";1;1760;"1760";"CUST-81522";"Website"
"UK-2026-103399";"2026-05-03";"North";"New Delhi";"Ionic Hair Dryer";"Beauty";1;1975;"1975";"CUST-37324";"App"
"UK-2026-100023";"2026-01-20";"South";"BLR";"Foldable Treadmill T2";"Sports";1;25018;"25018";"CUST-21856";"Website"
"UK-2026-104651";"2026-06-14";"East";"Patna";"Vitamin C Serum";"Beauty";2;686;"1372";"CUST-27630";"App"
"UK-2026-102773";"2026-04-26";"West";"Ahmedabad";"Ethnic Dupatta";"Fashion";3;482;"1446";"CUST-72874";"App"
"UK-2026-102922";"2026-04-24";"North";"Chandigarh";"Ethnic Dupatta";"Fashion";1;506;"506";"CUST-17985";"Website"
"UK-2026-103523";"2026-05-29";"East";"Bhubaneswar";"Bluetooth Speaker Mini";"Electronics";1;1557;"1557";"CUST-58860";"Marketplace"
"UK-2026-101351";"2026-02-19";"South";"Chennai";"Mirrorless Camera Lite";"Electronics";1;29941;"29941";"CUST-83260";"Marketplace"
"UK-2026-101947";"2026-03-28";"North";"Noida";"Mixer Grinder 750W";"Home & Kitchen";1;3399;"3399";"CUST-56892";"App"
"UK-2026-101394";"2026-02-20";"North";"Chandigarh";"Makeup Brush Set";"Beauty";1;1319;"1319";"CUST-81598";"Website"
"UK-2026-103024";"2026-04-23";"South";"Chennai";"Slim Fit Jeans";"Fashion";1;1543;"1543";"CUST-21621";"App"
"UK-2026-103430";"2026-05-04";"South";"Bengaluru";"Sunscreen SPF50";"Beauty";1;535;"535";"CUST-34000";"Website"
"UK-2026-103906";"2026-05-03";"South";"Bengaluru";"Electric Kettle 1.5L";"Home & Kitchen";1;1153;"1153";"CUST-27549";"App"
"UK-2026-102227";"2026-03-14";"East";"Bhubaneswar";"Power Bank 20000mAh";"Electronics";1;1787;"1787";"CUST-65634";"App"
"UK-2026-100039";"2026-01-18";"West";"Ahmedabad";"Cotton Bedsheet Set";"Home & Kitchen";1;1435;"1435";"CUST-84004";"Website"
"UK-2026-101951";"2026-03-17";"North";"Delhi";"Leather Wallet";"Fashion";2;918;"1836";"CUST-83103";"Website"
"UK-2026-103593";"2026-05-30";"West";"Pune";"Ultrabook Air 14";"Electronics";1;30975;"30975";"CUST-54168";"Marketplace"
"UK-2026-102175";"2026-03-12";"South";"Hyderabad";"Cricket Bat English Willow";"Sports";1;8812;"8812";"CUST-33016";"App"
"UK-2026-103754";"2026-05-17";"West";"Pune";"Electric Kettle 1.5L";"Home & Kitchen";1;1130;"1130";"CUST-30661";"App"
"UK-2026-103079";"2026-04-25";"South";"Chennai";"Yoga Mat Pro";"Sports";1;1224;"1224";"CUST-46376";"App"
"UK-2026-102928";"2026-04-17";"South";"Kochi";"Ethnic Dupatta";"Fashion";2;498;"996";"CUST-38085";"App"
"UK-2026-102888";"2026-04-30";"West";"Ahmedabad";"Air Fryer 5L";"Home & Kitchen";2;5623;"11246";"CUST-31874";"Website"
"UK-2026-104025";"2026-06-30";"South";"Chennai";"Mirrorless Camera Lite";"Electronics";1;28870;"28870";"CUST-69095";"App"
"UK-2026-101522";"2026-03-15";"Central";"Nagpur";"Noise-Cancelling Headphones";"Electronics";2;8790;"17580";"CUST-89994";"Marketplace"
"UK-2026-100349";"2026-01-28";"West";"Ahmedabad";"Cricket Bat English Willow";"Sports";1;8962;"8962";"CUST-75001";"Website"
"UK-2026-101117";"2026-02-03";"North";"Chandigarh";"Mixer Grinder 750W";"Home & Kitchen";1;3296;"3296";"CUST-95553";"App"
"UK-2026-102527";"2026-04-07";"West";"Mumbai";"Cricket Bat English Willow";"Sports";1;8739;"8739";"CUST-30772";"Marketplace"
"UK-2026-100265";"2026-01-07";"West";"Mumbai";"Non-Stick Cookware Set";"Home & Kitchen";1;2838;"2838";"CUST-47239";"Website"
"UK-2026-101547";"2026-03-04";"Central";"Raipur";"Makeup Brush Set";"Beauty";1;1304;"1304";"CUST-12904";"Website"
"UK-2026-100410";"2026-01-30";"West";"Pune";"Noise-Cancelling Headphones";"Electronics";1;8981;"8981";"CUST-13520";"Marketplace"
"UK-2026-104689";"2026-06-04";"East";"Guwahati";"Power Bank 20000mAh";"Electronics";1;1750;"1750";"CUST-62421";"App"
"UK-2026-104064";"2026-06-01";"South";"Cochin";"Leather Wallet";"Fashion";1;901;"901";"CUST-45221";"App"
"UK-2026-104554";"2026-06-26";"North";"Delhi";"Robot Vacuum R7";"Home & Kitchen";1;19035;"19035";"CUST-94058";"Marketplace"
"UK-2026-104807";"2026-06-17";"South";"Bengaluru";"MIXER GRINDER 750W";"Home & Kitchen";1;3460;"3460";"CUST-55026";"App"
"UK-2026-101467";"2026-03-18";"North";"Delhi";"Sunscreen SPF50";"Beauty";1;533;"533";"CUST-61391";"Website"
"UK-2026-102599";"2026-04-05";"North";"Gurugram";"Mirrorless Camera Lite";"Electronics";2;28682;"57364";"CUST-84221";"App"
"UK-2026-104950";"2026-06-20";"West";"Ahmedabad";"Leather Wallet";"Fashion";3;928;"2784";"CUST-58000";"App"
"UK-2026-104087";"2026-06-15";"South";"Chennai";"Badminton Racket Set";"Sports";1;2486;"2486";"CUST-55026";"App"
"UK-2026-100733";"2026-02-03";"Central";"Raipur";"Power Bank 20000mAh";"Electronics";1;1784;"1784";"CUST-60190";"Website"
"UK-2026-103941";"2026-05-23";"Central";"Bhopal";"Non-Stick Cookware Set";"Home & Kitchen";1;2936;"2936";"CUST-55074";"Website"
"UK-2026-103620";"2026-05-22";"West";"Pune";"Silk Saree";"Fashion";2;3627;"7254";"CUST-30661";"Website"
"UK-2026-103549";"2026-05-01";"North";"Noida";"Modern Wall Clock";"Home & Kitchen";1;799;"799";"CUST-45925";"Website"
"UK-2026-100175";"2026-01-22";"West";"Mumbai";"Power Bank 20000mAh";"Electronics";1;1734;"1734";"CUST-76282";"App"
"UK-2026-104957";"2026-06-03";"North";"Delhi";"Non-Stick Cookware Set";"Home & Kitchen";2;2826;"5652";"CUST-36283";"Marketplace"
"UK-2026-104654";"2026-06-25";"West";"Ahmedabad";"Denim Jacket";"Fashion";1;2135;"2135";"CUST-45291";"App"
"UK-2026-102770";"2026-04-08";"Central";"Indore";"Bluetooth Speaker Mini";"Electronics";1;1462;"1462";"CUST-38417";"App"
"UK-2026-100947";"2026-02-21";"South";"Bengaluru";"Denim Jacket";"Fashion";2;2245;"4490";"CUST-95261";"App"
"UK-2026-103423";"2026-05-13";"South";"Chennai";"Mirrorless Camera Lite";"Electronics";1;28327;"28327";"CUST-32174";"Marketplace"
"UK-2026-102324";"2026-04-17";"West";"Mumbai";"Modern Wall Clock";"Home & Kitchen";1;819;"819";"CUST-52349";"App"
"UK-2026-100346";"2026-01-08";"West";"Pune";"Noise-Cancelling Headphones";"Electronics";1;8838;"8838";"CUST-93589";"Website"
"UK-2026-104023";"2026-06-21";"Central";"Nagpur";"Air Fryer 5L";"Home & Kitchen";1;5752;"5752";"CUST-30335";"Website"
"UK-2026-103566";"2026-05-14";"North";"Delhi";"Badminton Racket Set";"Sports";2;2602;"5204";"CUST-37404";"App"
"UK-2026-101681";"2026-03-18";"Central";"Indore";"Non-Stick Cookware Set";"Home & Kitchen";1;2786;"2786";"CUST-39808";"Website"
"UK-2026-104868";"2026-06-28";"South";"Hyderabad";"Eau de Parfum 100ml";"Beauty";1;1925;"1925";"CUST-24024";"Website"
"UK-2026-100256";"2026-01-31";"North";"Delhi";"Robot Vacuum R7";"Home & Kitchen";3;18398;"55194";"CUST-30443";"Website"
"UK-2026-104626";"2026-06-17";"West";"Ahmedabad";"Mirrorless Camera Lite";"Electronics";1;27750;"27750";"CUST-89486";"Marketplace"
"UK-2026-103362";"2026-05-09";"West";"Surat";"Wireless Earbuds Pro";"Electronics";1;2850;"2850";"CUST-24504";"App"
